Nome,Nota,Total de Avaliações,Total de Comentários,Desenvolvedor,Versão Atual,Lançamento,Data Ultima Atualização,Hospedagem,Downloads Totais,Comentários
Giga Monitor,3.5,6396,3373,Giga Security,3.26.7,29 de mai. de 2017,"March 10, 2021",Brasil,500.000+,"[{'Comentario': 'Péssimo aplicativo nunca funciona nem com internet 5G, depois da nova atualização está difícil ...', 'Nota': 2, 'Data': datetime.datetime(2021, 12, 26, 6, 20, 30)}, {'Comentario': 'Muito bom', 'Nota': 5, 'Data': datetime.datetime(2021, 12, 25, 22, 1, 18)}, {'Comentario': 'Ótimo desempenho.', 'Nota': 5, 'Data': datetime.datetime(2021, 12, 24, 6, 5, 49)}, {'Comentario': 'Não está funcionando com o Android 12', 'Nota': 1, 'Data': datetime.datetime(2021, 12, 23, 12, 13, 9)}, {'Comentario': 'Tudo ruim esse app', 'Nota': 1, 'Data': datetime.datetime(2021, 12, 22, 19, 11, 26)}, {'Comentario': 'Bastante satisfatório', 'Nota': 5, 'Data': datetime.datetime(2021, 12, 21, 5, 41, 12)}, {'Comentario': 'Bom', 'Nota': 5, 'Data': datetime.datetime(2021, 12, 20, 17, 29, 51)}, {'Comentario': 'Aplicativo fraco. Funções para baixar horas de gravação nao possue. Além de ser pouco intuitivo.', 'Nota': 1, 'Data': datetime.datetime(2021, 12, 20, 10, 54, 51)}, {'Comentario': 'Tenho um dvr da giga linha c não funciona de geito nenhum, só com os aplicativos chineses. Uma verdadeira vergonha pra esse fabricante.', 'Nota': 1, 'Data': datetime.datetime(2021, 12, 19, 22, 35, 43)}, {'Comentario': 'Muito bom', 'Nota': 4, 'Data': datetime.datetime(2021, 12, 19, 8, 14, 39)}]"
